8e1064ed-589a-45f2-9d8e-137f8b4274d1	22Q2CO717B	N0000184007	LIVE ATTENUATED INFLUENZA A VIRUS VACCINE [EPC]
8e1064ed-589a-45f2-9d8e-137f8b4274d1	22Q2CO717B	N0000170909	INFLUENZA VACCINES [CHEMICAL/INGREDIENT]
8e1064ed-589a-45f2-9d8e-137f8b4274d1	22Q2CO717B	N0000170873	VACCINES, ATTENUATED [CHEMICAL/INGREDIENT]
8e1064ed-589a-45f2-9d8e-137f8b4274d1	22Q2CO717B	N0000183364	ACTIVELY ACQUIRED IMMUNITY [PE]
c1ff57ca-e482-4ddf-9951-44a03e7fb94d	RUM6K67ESG	N0000009909	VASODILATION [PE]
c1ff57ca-e482-4ddf-9951-44a03e7fb94d	RUM6K67ESG	N0000175416	PROSTACYCLINE VASODILATOR [EPC]
c1ff57ca-e482-4ddf-9951-44a03e7fb94d	RUM6K67ESG	N0000011280	PROSTAGLANDINS I [CHEMICAL/INGREDIENT]
efa994a9-b1c5-43f5-ba2e-b62540f83364	776B62CQ27	N0000175595	NUCLEOSIDE METABOLIC INHIBITOR [EPC]
efa994a9-b1c5-43f5-ba2e-b62540f83364	776B62CQ27	N0000000233	NUCLEIC ACID SYNTHESIS INHIBITORS [MOA]
51233398-5b9c-4e78-a284-9869b6dc036f	NG99554ANW	N0000175749	SEROTONIN AND NOREPINEPHRINE REUPTAKE INHIBITOR [EPC]
51233398-5b9c-4e78-a284-9869b6dc036f	NG99554ANW	N0000000102	NOREPINEPHRINE UPTAKE INHIBITORS [MOA]
51233398-5b9c-4e78-a284-9869b6dc036f	NG99554ANW	N0000000109	SEROTONIN UPTAKE INHIBITORS [MOA]
8214a75f-0b59-45d7-bdbf-9a7619f0de0b	APG9819VLM	N0000000125	CHOLINERGIC MUSCARINIC ANTAGONISTS [MOA]
8214a75f-0b59-45d7-bdbf-9a7619f0de0b	APG9819VLM	N0000175700	CHOLINERGIC MUSCARINIC ANTAGONIST [EPC]
bcea3df4-ae11-4f00-a6ef-e75bf97c9674	SCK81AMR7R	N0000007914	BLOOD COAGULATION FACTORS [CHEMICAL/INGREDIENT]
bcea3df4-ae11-4f00-a6ef-e75bf97c9674	SCK81AMR7R	N0000009252	INCREASED COAGULATION FACTOR ACTIVITY [PE]
bcea3df4-ae11-4f00-a6ef-e75bf97c9674	SCK81AMR7R	N0000184168	BLOOD COAGULATION FACTOR [EPC]
d34b3ef6-5207-4a99-ad72-89259f8abf46	554Z48XN5E	N0000175918	THYROID HORMONE SYNTHESIS INHIBITOR [EPC]
d34b3ef6-5207-4a99-ad72-89259f8abf46	554Z48XN5E	N0000175917	THYROID HORMONE SYNTHESIS INHIBITORS [MOA]
61252474-d7ab-4996-9e17-0b209876eda9	2OC4HKD3SF	N0000175656	HEPATITIS B VIRUS NUCLEOSIDE ANALOG REVERSE TRANSCRIPTASE INHIBITOR [EPC]
61252474-d7ab-4996-9e17-0b209876eda9	2OC4HKD3SF	N0000175459	NUCLEOSIDE ANALOG [CHEMICAL/INGREDIENT]
61252474-d7ab-4996-9e17-0b209876eda9	2OC4HKD3SF	N0000009947	NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITORS [MOA]
d9d63d11-a182-4327-9512-741897822ef2	H95KBR1GDB	N0000175866	INHALATION DIAGNOSTIC AGENT [EPC]
d9d63d11-a182-4327-9512-741897822ef2	H95KBR1GDB	N0000000205	RADIOPHARMACEUTICAL ACTIVITY [MOA]
58db622f-682a-48ae-bd44-1bc4ab63c0b7	YW8HJ0N26X	N0000007632	THYROXINE [CHEMICAL/INGREDIENT]
58db622f-682a-48ae-bd44-1bc4ab63c0b7	YW8HJ0N26X	N0000175946	L-TRIIODOTHYRONINE [EPC]
58db622f-682a-48ae-bd44-1bc4ab63c0b7	YW8HJ0N26X	N0000006165	TRIIODOTHYRONINE [CHEMICAL/INGREDIENT]
58db622f-682a-48ae-bd44-1bc4ab63c0b7	YW8HJ0N26X	N0000175945	L-THYROXINE [EPC]
fa7ea005-1a70-4f28-af6c-0ac2a98e1d18	N9I9HDB855	N0000175690	OPIOID AGONIST [EPC]
fa7ea005-1a70-4f28-af6c-0ac2a98e1d18	N9I9HDB855	N0000175684	FULL OPIOID AGONISTS [MOA]
f5b65d30-c1cf-4ec0-95f3-6263a2bd98a3	L1977Q86S5	N0000183885	VACCINES, LIVE [CHEMICAL/INGREDIENT]
f5b65d30-c1cf-4ec0-95f3-6263a2bd98a3	L1977Q86S5	N0000170893	ROTAVIRUS VACCINES [CHEMICAL/INGREDIENT]
f5b65d30-c1cf-4ec0-95f3-6263a2bd98a3	L1977Q86S5	N0000183364	ACTIVELY ACQUIRED IMMUNITY [PE]
f5b65d30-c1cf-4ec0-95f3-6263a2bd98a3	L1977Q86S5	N0000183916	LIVE ROTAVIRUS VACCINE [EPC]
5576aeab-7a42-45aa-838b-e480e24ff8d4	INU8H2KAWG	N0000000117	DOPAMINE AGONISTS [MOA]
5576aeab-7a42-45aa-838b-e480e24ff8d4	INU8H2KAWG	N0000175580	DOPAMINERGIC AGONIST [EPC]
d4b40d0a-070b-46b1-9eaa-ef9e1e887931	8Q1PVL543G	N0000175883	ADRENERGIC RECEPTOR AGONIST [EPC]
d4b40d0a-070b-46b1-9eaa-ef9e1e887931	8Q1PVL543G	N0000000122	ADRENERGIC AGONISTS [MOA]
a555e80c-b0af-4cfd-bf7c-a7d5c2f227d8	886U3H6UFF	N0000175482	ANTIMALARIAL [EPC]
9f1b5199-532f-4266-8a73-2d666c571c07	C668Q9I33J	N0000175487	AZOLE ANTIFUNGAL [EPC]
9f1b5199-532f-4266-8a73-2d666c571c07	C668Q9I33J	N0000008217	AZOLES [CHEMICAL/INGREDIENT]
37dce602-2f31-4efc-a540-69838fdda954	X6Q56QN5QC	N0000180853	ANTIMETABOLITE [EPC]
37dce602-2f31-4efc-a540-69838fdda954	X6Q56QN5QC	N0000006999	UREA [CHEMICAL/INGREDIENT]
1e773ef4-97ac-4bec-8f2d-39f6bd041d6a	XK87D9J012	N0000170916	VACCINES, INACTIVATED [CHEMICAL/INGREDIENT]
1e773ef4-97ac-4bec-8f2d-39f6bd041d6a	XK87D9J012	N0000183364	ACTIVELY ACQUIRED IMMUNITY [PE]
1e773ef4-97ac-4bec-8f2d-39f6bd041d6a	XK87D9J012	N0000011295	PNEUMOCOCCAL VACCINES [CHEMICAL/INGREDIENT]
1e773ef4-97ac-4bec-8f2d-39f6bd041d6a	XK87D9J012	N0000183897	INACTIVATED PNEUMOCOCCAL VACCINE [EPC]
31513ef2-6c52-43e5-b537-9fbcb379d7e3	5XE4NWM740	N0000175746	PHENOTHIAZINE [EPC]
31513ef2-6c52-43e5-b537-9fbcb379d7e3	5XE4NWM740	N0000007544	PHENOTHIAZINES [CHEMICAL/INGREDIENT]
44ec55ea-263c-4465-97a1-e4823f6db4c9	51086HBW8G	N0000175765	SEROTONIN-1B AND SEROTONIN-1D RECEPTOR AGONIST [EPC]
44ec55ea-263c-4465-97a1-e4823f6db4c9	51086HBW8G	N0000175764	SEROTONIN 1D RECEPTOR AGONISTS [MOA]
44ec55ea-263c-4465-97a1-e4823f6db4c9	51086HBW8G	N0000175763	SEROTONIN 1B RECEPTOR AGONISTS [MOA]
67c37565-6d73-48ba-a164-f1191f21f20f	5UVC90J1LK	N0000180185	RADIOGRAPHIC CONTRAST AGENT [EPC]
67c37565-6d73-48ba-a164-f1191f21f20f	5UVC90J1LK	N0000010258	X-RAY CONTRAST ACTIVITY [MOA]
c7d1f3e3-99bf-47d4-85ca-6c0f288ad0f0	2KNI5N06TI	N0000175483	ANTIMYCOBACTERIAL [EPC]
0abf3af0-5ada-49f0-8eac-e547b9c3a50b	768N7QO4KH	N0000175533	DYES [MOA]
0abf3af0-5ada-49f0-8eac-e547b9c3a50b	768N7QO4KH	N0000175536	DIAGNOSTIC DYE [EPC]
ef83cc0f-6171-4270-b64a-0dc3a35aff32	JGA39ICE2V	N0000175619	CD3 RECEPTOR ANTAGONISTS [MOA]
ef83cc0f-6171-4270-b64a-0dc3a35aff32	JGA39ICE2V	N0000175620	CD3 BLOCKER IMMUNOSUPPRESSANT [EPC]
ef83cc0f-6171-4270-b64a-0dc3a35aff32	JGA39ICE2V	N0000175617	CD3-DIRECTED ANTIBODY INTERACTIONS [MOA]
ef83cc0f-6171-4270-b64a-0dc3a35aff32	JGA39ICE2V	N0000175550	DECREASED IMMUNOLOGIC ACTIVITY [PE]
eba018ec-4e61-49ec-89fe-71ed60b3520e	142M471B3J	N0000180185	RADIOGRAPHIC CONTRAST AGENT [EPC]
eba018ec-4e61-49ec-89fe-71ed60b3520e	142M471B3J	N0000010258	X-RAY CONTRAST ACTIVITY [MOA]
3333f3fd-23cf-4d8a-b659-fb9c3658d58f	HW6NV07QEC	N0000175581	ENDOTHELIN RECEPTOR ANTAGONIST [EPC]
3333f3fd-23cf-4d8a-b659-fb9c3658d58f	HW6NV07QEC	N0000175364	ENDOTHELIN RECEPTOR ANTAGONISTS [MOA]
8047b455-76fd-4e73-8227-e3c7fbf8651c	W31X2H97FB	N0000175590	LOOP DIURETIC [EPC]
8047b455-76fd-4e73-8227-e3c7fbf8651c	W31X2H97FB	N0000175366	INCREASED DIURESIS AT LOOP OF HENLE [PE]
789dfd2f-dbbe-4195-9e60-615766d80675	L4YEB44I46	N0000175799	DOPAMINE D2 ANTAGONISTS [MOA]
789dfd2f-dbbe-4195-9e60-615766d80675	L4YEB44I46	N0000175800	DOPAMINE-2 RECEPTOR ANTAGONIST [EPC]
68c6ca2a-b372-4e18-b448-3dc4daf738a0	0E43V0BB57	N0000175785	PROSTAGLANDIN E1 ANALOG [EPC]
68c6ca2a-b372-4e18-b448-3dc4daf738a0	0E43V0BB57	N0000007710	PROSTAGLANDINS E, SYNTHETIC [CHEMICAL/INGREDIENT]
80c65ae2-9725-4c54-8895-d9120f23971a	668Z8C33LU	N0000175428	GLINIDE [EPC]
80c65ae2-9725-4c54-8895-d9120f23971a	668Z8C33LU	N0000175448	POTASSIUM CHANNEL ANTAGONISTS [MOA]
33b2985c-89f9-44a9-b636-0c7022270eb7	7C782967RD	N0000175497	PENICILLIN-CLASS ANTIBACTERIAL [EPC]
33b2985c-89f9-44a9-b636-0c7022270eb7	7C782967RD	N0000011281	PENICILLINS [CHEMICAL/INGREDIENT]
bb36d85d-6542-4e53-9650-99b9b042bc59	UCE6F4125H	N0000020026	PHOSPHODIESTERASE 5 INHIBITORS [MOA]
bb36d85d-6542-4e53-9650-99b9b042bc59	UCE6F4125H	N0000175599	PHOSPHODIESTERASE 5 INHIBITOR [EPC]
fa43b4f6-c98c-463a-aa04-ed1cce829520	207ZZ9QZ49	N0000175739	CENTRAL NERVOUS SYSTEM STIMULANT [EPC]
fa43b4f6-c98c-463a-aa04-ed1cce829520	207ZZ9QZ49	N0000175729	CENTRAL NERVOUS SYSTEM STIMULATION [PE]
65798d31-1015-438d-a1e5-0a986d82d25a	6Q205EH1VU	N0000007889	GLYCOPEPTIDES [CHEMICAL/INGREDIENT]
65798d31-1015-438d-a1e5-0a986d82d25a	6Q205EH1VU	N0000175491	GLYCOPEPTIDE ANTIBACTERIAL [EPC]
f584d5e6-6d3c-40a5-b9e1-9a25b93c7fae	KHS0AZ4JVK	N0000008016	BARBITURATES [CHEMICAL/INGREDIENT]
f584d5e6-6d3c-40a5-b9e1-9a25b93c7fae	KHS0AZ4JVK	N0000175693	BARBITURATE [EPC]
de602e85-3775-4ab4-a087-2520586bcc9e	DZ854I04ZE	N0000183894	INACTIVATED JAPANESE ENCEPHALITIS VIRUS VACCINE [EPC]
de602e85-3775-4ab4-a087-2520586bcc9e	DZ854I04ZE	N0000170916	VACCINES, INACTIVATED [CHEMICAL/INGREDIENT]
de602e85-3775-4ab4-a087-2520586bcc9e	DZ854I04ZE	N0000170912	JAPANESE ENCEPHALITIS VACCINES [CHEMICAL/INGREDIENT]
de602e85-3775-4ab4-a087-2520586bcc9e	DZ854I04ZE	N0000183364	ACTIVELY ACQUIRED IMMUNITY [PE]
feada2ae-e6ec-4e4e-ba62-79998d3c906b	K9X45X0051	N0000175972	DECREASED PLATELET PRODUCTION [PE]
feada2ae-e6ec-4e4e-ba62-79998d3c906b	K9X45X0051	N0000175638	PLATELET-REDUCING AGENT [EPC]
5f05a8b5-1ba9-4f09-b5cb-1a4bb898a859	JF8V0828ZI	N0000007542	BENZODIAZEPINES [CHEMICAL/INGREDIENT]
5f05a8b5-1ba9-4f09-b5cb-1a4bb898a859	JF8V0828ZI	N0000175694	BENZODIAZEPINE [EPC]
7df933d0-1a3d-4280-82de-c10e9305fadd	2GQ1IRY63P	N0000175732	NEUROMUSCULAR NONDEPOLARIZING BLOCKADE [PE]
7df933d0-1a3d-4280-82de-c10e9305fadd	2GQ1IRY63P	N0000175720	NONDEPOLARIZING NEUROMUSCULAR BLOCKER [EPC]
8e8f5206-6d98-4af8-9bd5-fdf37527463d	101V0R1N2E	N0000000206	XANTHINE OXIDASE INHIBITORS [MOA]
8e8f5206-6d98-4af8-9bd5-fdf37527463d	101V0R1N2E	N0000175698	XANTHINE OXIDASE INHIBITOR [EPC]
c95e75b5-3083-4ace-9730-452b68e0a879	VPO7KJ050N	N0000175430	ATYPICAL ANTIPSYCHOTIC [EPC]
e4239ad6-8092-497a-91cb-62781cca39a7	0Y2S3XUQ5H	N0000175590	LOOP DIURETIC [EPC]
e4239ad6-8092-497a-91cb-62781cca39a7	0Y2S3XUQ5H	N0000175366	INCREASED DIURESIS AT LOOP OF HENLE [PE]
5ded305d-7c5c-4eb9-ac46-d4a8645a0828	6X4F561V3W	N0000007706	PROSTAGLANDINS [CHEMICAL/INGREDIENT]
5ded305d-7c5c-4eb9-ac46-d4a8645a0828	6X4F561V3W	N0000175454	PROSTAGLANDIN ANALOG [EPC]
ca7321fa-8740-4b18-999a-a7f14afa2759	TZ47U051FI	N0000175739	CENTRAL NERVOUS SYSTEM STIMULANT [EPC]
ca7321fa-8740-4b18-999a-a7f14afa2759	TZ47U051FI	N0000175729	CENTRAL NERVOUS SYSTEM STIMULATION [PE]
bd0dc95d-3b2f-445a-937f-09b5dc566f40	44YRR34555	N0000008486	DECREASED CENTRAL NERVOUS SYSTEM DISORGANIZED ELECTRICAL ACTIVITY [PE]
bd0dc95d-3b2f-445a-937f-09b5dc566f40	44YRR34555	N0000175753	ANTI-EPILEPTIC AGENT [EPC]
7d0a8797-d20d-43ca-8a4c-9abbbe2d2c7d	98PI200987	N0000175976	LOCAL ANESTHESIA [PE]
7d0a8797-d20d-43ca-8a4c-9abbbe2d2c7d	98PI200987	N0000175682	AMIDE LOCAL ANESTHETIC [EPC]
7d0a8797-d20d-43ca-8a4c-9abbbe2d2c7d	98PI200987	N0000007681	AMIDES [CHEMICAL/INGREDIENT]
7d0a8797-d20d-43ca-8a4c-9abbbe2d2c7d	98PI200987	N0000175426	ANTIARRHYTHMIC [EPC]
e4e88549-f5e9-4de2-b253-856e4e34170b	W6HS99O8ZO	N0000175705	PARTIAL CHOLINERGIC NICOTINIC AGONIST [EPC]
e4e88549-f5e9-4de2-b253-856e4e34170b	W6HS99O8ZO	N0000175702	PARTIAL CHOLINERGIC NICOTINIC AGONISTS [MOA]
7eea7bf6-80c4-4780-8cf6-1adcc84a7903	423D2T571U	N0000175825	ESTROGEN [EPC]
7eea7bf6-80c4-4780-8cf6-1adcc84a7903	423D2T571U	N0000000100	ESTROGEN RECEPTOR AGONISTS [MOA]
fa6a1337-460c-4f8f-9593-4bfd276d4f79	4L066368AS	N0000000121	HYDROXYMETHYLGLUTARYL-COA REDUCTASE INHIBITORS [MOA]
fa6a1337-460c-4f8f-9593-4bfd276d4f79	4L066368AS	N0000175589	HMG-COA REDUCTASE INHIBITOR [EPC]
67775eb3-4fd3-4212-8b1c-388cd1bf2d92	Q461L7AK4R	N0000000205	RADIOPHARMACEUTICAL ACTIVITY [MOA]
67775eb3-4fd3-4212-8b1c-388cd1bf2d92	Q461L7AK4R	N0000177914	RADIOACTIVE DIAGNOSTIC AGENT [EPC]
4ffdd952-d850-4816-b30f-baf1bc9da615	4G7DS2Q64Y	N0000005934	PROGESTERONE [CHEMICAL/INGREDIENT]
4ffdd952-d850-4816-b30f-baf1bc9da615	4G7DS2Q64Y	N0000175601	PROGESTERONE [EPC]
a176dbcc-716b-4fab-8b1d-0986e0dda597	2436VX1U9B	N0000175426	ANTIARRHYTHMIC [EPC]
eb1a740b-bf32-46f8-9c07-b6839bbe7254	141A6AMN38	N0000175513	DIPEPTIDASE INHIBITORS [MOA]
eb1a740b-bf32-46f8-9c07-b6839bbe7254	141A6AMN38	N0000175514	RENAL DEHYDROPEPTIDASE INHIBITOR [EPC]
8d0cc185-a3b3-4276-af44-70180705439b	8GZG754X6M	N0000175571	CD33-DIRECTED CYTOTOXIN [EPC]
07d382ed-8e9f-41ed-af47-6b9476978ab7	EE92BBP03H	N0000175566	CALCIUM CHANNEL BLOCKER [EPC]
07d382ed-8e9f-41ed-af47-6b9476978ab7	EE92BBP03H	N0000000069	CALCIUM CHANNEL ANTAGONISTS [MOA]
eeaacd1f-ffb7-4c92-8817-8e0b05524379	70JE2N95KR	N0000007948	TETRACYCLINES [CHEMICAL/INGREDIENT]
eeaacd1f-ffb7-4c92-8817-8e0b05524379	70JE2N95KR	N0000175938	TETRACYCLINE-CLASS ANTIBACTERIAL [EPC]
308f336f-42e7-4743-b2b8-a90223ff293a	V901LV1K7D	N0000175450	CORTICOSTEROID HORMONE RECEPTOR AGONISTS [MOA]
308f336f-42e7-4743-b2b8-a90223ff293a	V901LV1K7D	N0000175576	CORTICOSTEROID [EPC]
0a8e6732-f76e-43e2-bb81-29765e9f14c9	Q153V49P3Z	N0000000154	OPIOID ANTAGONISTS [MOA]
0a8e6732-f76e-43e2-bb81-29765e9f14c9	Q153V49P3Z	N0000175691	OPIOID ANTAGONIST [EPC]
6593b9c5-71e7-406c-a221-3cb00b623eb2	S2F83W92TK	N0000175690	OPIOID AGONIST [EPC]
6593b9c5-71e7-406c-a221-3cb00b623eb2	S2F83W92TK	N0000175684	FULL OPIOID AGONISTS [MOA]
264f1cec-25fb-4c45-b298-f6a49e31f822	3JGY52XJNA	N0000175838	GONADOTROPIN [EPC]
264f1cec-25fb-4c45-b298-f6a49e31f822	3JGY52XJNA	N0000011199	GONADOTROPINS [CHEMICAL/INGREDIENT]
2fd3d788-a511-4e20-8b6c-77907df045a6	CZ5312222S	N0000007556	DIHYDROPYRIDINES [CHEMICAL/INGREDIENT]
2fd3d788-a511-4e20-8b6c-77907df045a6	CZ5312222S	N0000175421	DIHYDROPYRIDINE CALCIUM CHANNEL BLOCKER [EPC]
2fd3d788-a511-4e20-8b6c-77907df045a6	CZ5312222S	N0000000069	CALCIUM CHANNEL ANTAGONISTS [MOA]
4dac5025-6044-4780-a6c8-c946f66809eb	9U7D5QH5AE	N0000175811	OSMOTIC LAXATIVE [EPC]
4dac5025-6044-4780-a6c8-c946f66809eb	9U7D5QH5AE	N0000009871	STIMULATION LARGE INTESTINE FLUID/ELECTROLYTE SECRETION [PE]
4dac5025-6044-4780-a6c8-c946f66809eb	9U7D5QH5AE	N0000010288	OSMOTIC ACTIVITY [MOA]
4dac5025-6044-4780-a6c8-c946f66809eb	9U7D5QH5AE	N0000175833	ACIDIFYING ACTIVITY [MOA]
34480df1-b878-4a97-9317-95d3f47ef880	0RK7M7IABE	N0000000154	OPIOID ANTAGONISTS [MOA]
34480df1-b878-4a97-9317-95d3f47ef880	0RK7M7IABE	N0000175691	OPIOID ANTAGONIST [EPC]
34480df1-b878-4a97-9317-95d3f47ef880	0RK7M7IABE	N0000166489	QUATERNARY AMMONIUM COMPOUNDS  [CHEMICAL/INGREDIENT]
442725e7-327d-4f10-8489-bec058610ef6	B4OB0JHI1X	N0000175976	LOCAL ANESTHESIA [PE]
442725e7-327d-4f10-8489-bec058610ef6	B4OB0JHI1X	N0000175539	LOCAL ANESTHETIC [EPC]
2e616321-5754-4f2a-a968-f656c7565f0d	NA8320J834	N0000175578	PLATELET AGGREGATION INHIBITOR [EPC]
2e616321-5754-4f2a-a968-f656c7565f0d	NA8320J834	N0000008832	DECREASED PLATELET AGGREGATION [PE]
4a7d9c04-339e-4095-93cf-58b0504be6eb	KE3U2023NP	N0000008294	ALVEOLAR SURFACE TENSION REDUCTION [PE]
4a7d9c04-339e-4095-93cf-58b0504be6eb	KE3U2023NP	N0000175778	SURFACTANT [EPC]
4a7d9c04-339e-4095-93cf-58b0504be6eb	KE3U2023NP	N0000000079	SURFACTANT ACTIVITY [MOA]
1d1bcd7e-a374-4e3f-b4aa-1a2cc4d98112	51F690397J	N0000175085	MICROTUBULE INHIBITION [PE]
1d1bcd7e-a374-4e3f-b4aa-1a2cc4d98112	51F690397J	N0000175592	MICROTUBULE INHIBITOR [EPC]
34ddf351-a680-4eaf-ae85-5d3a36c5282f	6YE7PBM15H	N0000175552	ALPHA-ADRENERGIC AGONIST [EPC]
34ddf351-a680-4eaf-ae85-5d3a36c5282f	6YE7PBM15H	N0000000209	ADRENERGIC ALPHA-AGONISTS [MOA]
8e909a1e-c4eb-48dd-8713-da97c33287f3	F94OW58Y8V	N0000175935	MACROLIDE ANTIMICROBIAL [EPC]
8e909a1e-c4eb-48dd-8713-da97c33287f3	F94OW58Y8V	N0000007529	MACROLIDES [CHEMICAL/INGREDIENT]
07cc31b9-9206-464d-936f-c27f08a22646	1I86B47NY4	N0000183895	INACTIVATED MENINGOCOCCAL VACCINE [EPC]
07cc31b9-9206-464d-936f-c27f08a22646	1I86B47NY4	N0000170916	VACCINES, INACTIVATED [CHEMICAL/INGREDIENT]
07cc31b9-9206-464d-936f-c27f08a22646	1I86B47NY4	N0000179181	MENINGOCOCCAL GROUP A POLYSACCHARIDE [CHEMICAL/INGREDIENT]
07cc31b9-9206-464d-936f-c27f08a22646	1I86B47NY4	N0000183364	ACTIVELY ACQUIRED IMMUNITY [PE]
07cc31b9-9206-464d-936f-c27f08a22646	1I86B47NY4	N0000170889	MENINGOCOCCAL VACCINES [CHEMICAL/INGREDIENT]
c017c62b-c01b-4c89-9c25-e5ade6f94b69	JGH8MYC891	N0000175639	RECOMBINANT ACTIVATED PROTEIN C [EPC]
c017c62b-c01b-4c89-9c25-e5ade6f94b69	JGH8MYC891	N0000170930	PROTEIN C [CHEMICAL/INGREDIENT]
3d95b12f-0f9f-4fd2-92bf-78bc59256942	5E8K9I0O4U	N0000175937	QUINOLONE ANTIMICROBIAL [EPC]
3d95b12f-0f9f-4fd2-92bf-78bc59256942	5E8K9I0O4U	N0000007606	QUINOLONES [CHEMICAL/INGREDIENT]
6c6025fe-7034-4433-9387-7e992da3ced1	BGF9MN2HU1	N0000175596	PEROXISOME PROLIFERATOR RECEPTOR ALPHA AGONIST [EPC]
fe1616d0-1b6d-41a8-9cb2-ff38a95696be	RWM8CCW8GP	N0000175904	SOMATOSTATIN ANALOG [EPC]
fe1616d0-1b6d-41a8-9cb2-ff38a95696be	RWM8CCW8GP	N0000000194	SOMATOSTATIN RECEPTOR AGONISTS [MOA]
1fc0424b-250a-4f69-8761-19ef7815faaa	LW0TIW155Z	N0000175722	NONSTEROIDAL ANTI-INFLAMMATORY DRUG [EPC]
1fc0424b-250a-4f69-8761-19ef7815faaa	LW0TIW155Z	N0000000160	CYCLOOXYGENASE INHIBITORS [MOA]
1fc0424b-250a-4f69-8761-19ef7815faaa	LW0TIW155Z	N0000175721	NONSTEROIDAL ANTI-INFLAMMATORY COMPOUNDS [CHEMICAL/INGREDIENT]
4f50ce5d-e339-4d63-8395-279ea4aaae67	4FVB62AFF1	N0000170916	VACCINES, INACTIVATED [CHEMICAL/INGREDIENT]
4f50ce5d-e339-4d63-8395-279ea4aaae67	4FVB62AFF1	N0000183364	ACTIVELY ACQUIRED IMMUNITY [PE]
4f50ce5d-e339-4d63-8395-279ea4aaae67	4FVB62AFF1	N0000011295	PNEUMOCOCCAL VACCINES [CHEMICAL/INGREDIENT]
4f50ce5d-e339-4d63-8395-279ea4aaae67	4FVB62AFF1	N0000183897	INACTIVATED PNEUMOCOCCAL VACCINE [EPC]
055c46eb-13d8-4f93-be0b-9d02983f2347	927AH8112L	N0000007658	NITROFURANS [CHEMICAL/INGREDIENT]
055c46eb-13d8-4f93-be0b-9d02983f2347	927AH8112L	N0000175494	NITROFURAN ANTIBACTERIAL [EPC]
b2d36da8-db07-4886-9474-a614b53a5d5d	P9G3CKZ4P5	N0000175466	NUCLEOSIDE ANALOG ANTIVIRAL [EPC]
b2d36da8-db07-4886-9474-a614b53a5d5d	P9G3CKZ4P5	N0000020060	DNA POLYMERASE INHIBITORS [MOA]
b2d36da8-db07-4886-9474-a614b53a5d5d	P9G3CKZ4P5	N0000175459	NUCLEOSIDE ANALOG [CHEMICAL/INGREDIENT]
b2d36da8-db07-4886-9474-a614b53a5d5d	P9G3CKZ4P5	N0000175461	CYTOMEGALOVIRUS NUCLEOSIDE ANALOG DNA POLYMERASE INHIBITOR [EPC]
dc719400-486e-4af0-bfe6-cc4c41fa7ce6	624KN6GM2T	N0000175076	PROTEIN KINASE INHIBITORS [MOA]
dc719400-486e-4af0-bfe6-cc4c41fa7ce6	624KN6GM2T	N0000175605	KINASE INHIBITOR [EPC]
4b191b04-c1b4-40cf-b470-7b36255512be	84319SGC3C	N0000175477	AMINOGLYCOSIDE ANTIBACTERIAL [EPC]
4b191b04-c1b4-40cf-b470-7b36255512be	84319SGC3C	N0000007853	AMINOGLYCOSIDES [CHEMICAL/INGREDIENT]
06d51407-4e8f-4ec8-9b9d-c91791440519	1N74HM2BS7	N0000175690	OPIOID AGONIST [EPC]
06d51407-4e8f-4ec8-9b9d-c91791440519	1N74HM2BS7	N0000175684	FULL OPIOID AGONISTS [MOA]
4024183f-8aa1-43ed-a397-70a72090f94a	QX3KXL1ZA2	N0000175765	SEROTONIN-1B AND SEROTONIN-1D RECEPTOR AGONIST [EPC]
4024183f-8aa1-43ed-a397-70a72090f94a	QX3KXL1ZA2	N0000175764	SEROTONIN 1D RECEPTOR AGONISTS [MOA]
4024183f-8aa1-43ed-a397-70a72090f94a	QX3KXL1ZA2	N0000175763	SEROTONIN 1B RECEPTOR AGONISTS [MOA]
420ed131-6b8d-48db-afb6-22ffd9028800	EH28UP18IF	N0000175607	RETINOID [EPC]
420ed131-6b8d-48db-afb6-22ffd9028800	EH28UP18IF	N0000007700	RETINOIDS [CHEMICAL/INGREDIENT]
6993a44d-c30f-420e-98ce-0b0945801c89	GEB06NHM23	N0000000161	ADRENERGIC BETA-ANTAGONISTS [MOA]
6993a44d-c30f-420e-98ce-0b0945801c89	GEB06NHM23	N0000175556	BETA-ADRENERGIC BLOCKER [EPC]
4c5fe920-fcd3-4d23-90b8-b8212121a80f	06A33308KH	N0000175872	RADIOACTIVE THERAPEUTIC AGENT [EPC]
4c5fe920-fcd3-4d23-90b8-b8212121a80f	06A33308KH	N0000000205	RADIOPHARMACEUTICAL ACTIVITY [MOA]
863210f2-28c2-4fae-b4bd-a8c3187e3e55	6490C9U457	N0000175481	ANTIHELMINTHIC [EPC]
13dd60e7-6653-43fd-a0ef-7ee279c511dd	WOU1621EEG	N0000000246	HIV PROTEASE INHIBITORS [MOA]
13dd60e7-6653-43fd-a0ef-7ee279c511dd	WOU1621EEG	N0000175889	PROTEASE INHIBITOR [EPC]
a34e1a37-4075-45d6-a9ae-881043961fce	MNX7R8C5VO	N0000175754	AROMATIC AMINO ACID DECARBOXYLATION INHIBITOR [EPC]
a34e1a37-4075-45d6-a9ae-881043961fce	MNX7R8C5VO	N0000175755	DOPA DECARBOXYLASE INHIBITORS [MOA]
